书名,书籍豆瓣ID,评论内容,评论评分,评论时间,有用数
钟形罩,24887681,"半年之前 确切的4月 被人问到为什么会喜欢读Sylvia Plath
现在终于有了答案：
我喜欢她的行文，坦诚、荒谬、狂野，不假思索，甚至直击灵魂。用她自己的话来说，就是“在互相排斥的事物之间展翅飞翔”。我并不认为她的才华被诗歌垄断。反而，相比free verse而言，小说这种表达形式更适合她，小说给她更宽阔的伸展空间，向读者呈示一切不修边幅的内心独白。那些“酸腐的空气”尽在她的文字中蔓延，对于特定场景的描写也更加连贯、充实。她赋予每个场景独特的色彩，从而将读者引入她精神紊乱的世界。我最喜欢的便是她文字中天然的冲击力，在字里行间能感受到笔尖划过纸面的温度。

其实一句话也可以总结，她让我感受到我还活着。我鲜活的生命。",user-stars,,0
钟形罩,24887681,普拉斯说《钟形罩》是“一部自传体的学徒之作”，少女普拉斯的化身埃斯特被困在钟形罩底的酸腐空气中苦苦挣扎，她不幸的命运、被噩梦牢牢控制的大脑、分裂的内心以及对死亡的迷恋，经过一段黑暗、绝望、幻灭时日的煎熬，终于迎来缓慢而痛苦的身体和心理的重生。普拉斯曾经认为“只有写了这部小说才能将自己从过去释放出来”，然而小说出版三周后她就自杀身亡，她仍然困囿于那个钟形罩里，这个世界对她来说仍旧是场噩梦。,,,0
钟形罩,24887681,许多段落的共鸣感是最吓人和动人的部分,user-stars,,0
波伏瓦访谈录,36781568,“首先，女性一定要外出工作。其次，可能的话，不要结婚。我本来也可以嫁给萨特，但我认为，我们没结婚是明智的。一旦结了婚，别人就拿对待已婚妇女的态度来对待你。”,user-stars,,0
波伏瓦访谈录,36781568,“成为母亲就是成为奴隶。”,user-stars,,0
波伏瓦访谈录,36781568,读到书末附录的年表才发觉，今日恰好是波伏娃的忌辰。采访者施瓦泽还是很犀利的，甚至直言不讳道出了波伏娃与萨特关系中功利性、工具性的一面：藉由萨特这个“媒介”，波伏娃释放了在处境约束下身为女人不能释放的所有情感和欲望，也得以“像男人一样”思考和行动，萨特实际上被当成了“她作为他者而遭剥夺的另一面”，实现了她对个人完整性的追求。至于波伏娃对二人关系的定义，坦白中却也不乏自欺，承认这份关系是以牺牲他人为代价的同时，却没看到自始至终这份关系并未从根本上摆脱她所不屑的嫉妒、竞争与占有。总之，对任何建构出来的“爱情佳话”，我始终、一律保持质疑。另，波伏娃排斥“女性是一种阶级”的观点，竭力厘清“女性是一个低阶种姓”。其实种姓的本质依然是阶级，是更为根深蒂固、没有流动性、不可挣脱的阶级。,user-stars,,0
波伏瓦访谈录,36781568,"“女性不希望被赐予自由与平等，她们要自己争取自由与平等。”
写第二性的是50年代认知的波伏瓦，访谈则是20年后女权意识的修正完善版。半个世纪后，我们依然逃脱不了父权制和资本主义的双重异化。",user-stars,,0
波伏瓦访谈录,36781568,在访谈片段中，波伏瓦的许多激进派的观点能更直接地表达出来。如当前社会主义国家并不是真正的社会主义、阶级斗争实质上并不解放妇女、女性必须在家庭和工作的双重异化下做出选择。“女性不希望被赐予自由与平等，她们要自己争取自由与平等。这两者截然不同。”,user-stars,,0
波伏瓦访谈录,36781568,“毕竟母性仍然是把女性变成奴隶的最高明的说辞。”,user-stars,,0
波伏瓦访谈录,36781568,如果没有萨特出现就好了，看他的发言烦,user-stars,,0
波伏瓦访谈录,36781568,3.5吧。很感谢这样的作品能出版，至少比出版一些男性对话集好许多。波伏娃说“我会真诚”，读到第二篇和萨特一起采访的时候已经感受到一些不够真诚的地方了。后续的采访中也有类似的感觉，“一些方面很真诚，但一些方面不够真诚”。比如她总是把自己从“被压迫的女性”中撇出去，但她本人在和萨特（及其它男性）相处中依旧更容易承担“女性”的职责（如书中提到的家务）；又如她虽然有工作且中产，但她在寻找求学、就业、出书成名的过程中都受到了比同时代男性（如萨特）更多的困难、批评，为什么要抹去这些呢？采访者还不错，一些问题一针见血（如第二篇和萨特一起的），但也许是与波伏娃的地位也不平等吧，一些很好的问题没有更深入地讨论。,user-stars,,0
波伏瓦访谈录,36781568,比起其他作品，波伏瓦在访谈里表现得还是相对委婉，但无论犀利还是委婉，坦率直言还是有所保留，都不会影响她是那个年代先锋的女性偶像。以前读波伏瓦的专著和虚构文学作品，折服于她惊人的阅读量、犀利的分析和充满激情的态度，后来读她的传记和回忆录，发现她身上更令人敬佩的点在于，她一直在随着时代变化和社会发展不断更迭、修正自己的思想。虽然她在访谈里表示自己不是一个喜欢耽于自我沉思的人，但从她对待女性主义的态度变化，以及后期她对《第二性》中提出的观点的一些反思，能看出她从不因为自身的成就和地位固步自封，可以说，她真正做到了一直保持着思想的开放和智识的活跃。我一向认为波伏瓦并没有在和萨特的关系中得到真正的平等，直到现在我依然坚持这个观点，但看完这本访谈，我觉得她在情感关系中比我想象得更加活络和聪明。,user-stars,,0
波伏瓦访谈录,36781568,波伏娃（萨特不在身边时）特别清醒，对于社会主义国家女性境遇的点评更是一针见血！！1颗星扣给萨特，全书里萨特的part就像是一锅香喷喷的汤里的老鼠屎,user-stars,,0
波伏瓦访谈录,36781568,作者的提问很有水平，但波伏瓦的回答稍显令人祛魅——她太持成功男人的论调了。（尽管文章不乏精彩的论点，尤其是对中国女性地位的看法、男人参与女权话题的禁止、家庭主妇是否可以职业化的讨论。）,user-stars,,0
波伏瓦访谈录,36781568,所以拥有哲学智慧如萨特，也并不能对女性主义真正感同身受，他也只能说一句“除了谴责这种状况，我还能做什么“,user-stars,,0
波伏瓦访谈录,36781568,最大的慰藉：波伏瓦都能忍受萨特某些很典的男性时刻并且爱了一辈子，本顺直异性恋也没必要那么纠结😐,user-stars,,0
波伏瓦访谈录,36781568,非常有趣的一本书，波伏瓦四十多年前发表的看法在如今看来仍然不过时。过一种知识分子的生活，遇到互相激励的伴侣且不陷入父权制下专偶制关系对女性的剥削压迫与禁锢之中，是极大的勇气和智慧。能在20多岁时处于文化与变革的中心，结交诸多志同道合的朋友，亦是成为波伏瓦的关键。或许波伏瓦只能是巴黎的产物，在21世纪的北京，仍然很难成为波伏瓦。,user-stars,,0
波伏瓦访谈录,36781568,个人觉得，波伏瓦和萨特的关系被有意无意美化了，不管是他们自己还是外界。这起了个坏头，会让一些女性误以为自己也可以像波伏瓦一样“成功”地周旋在一段开放性关系里。但实际上，开放性关系真正受益的只有男人而已。而这些女性追随者在痛苦、嫉妒、崩溃的时候，说不定还会用波伏瓦和萨特的“成功”例子PUA自己。《成为波伏瓦》这本书里有一些描述，可能更真实地还原了他们这段关系的真相。,user-stars,,0
波伏瓦访谈录,36781568,便携易读，仿胶片儿的藏书票真好看！“马克思所梦想的社会主义从未在任何地方得到实现”，“让人没有尊严的是整个工作条件”，“我每天都觉得自己没生孩子实在是三生有幸！” 哈哈哈哈哈,user-stars,,0
波伏瓦访谈录,36781568,适合没有阅读过波伏娃书籍的人阅读，观点易懂；但如果已经看过她的自传或相关书籍，就显得过于直白和简单了,user-stars,,0
波伏瓦访谈录,36781568,萨特的那部分完全可以删掉，作为人物访谈对波伏瓦的刻画并没有什么增益，只能凸显萨特女权表演艺术家的老登味儿,user-stars,,0
波伏瓦访谈录,36781568,"通读下来，波伏瓦确实在除了萨特之外的其它人生里都把自己当做第一性，但是一与萨特有关，马上自动变成第二性。
甚至有些发言透露一种高高在上的优越感。
微读评论区自由主义浓度过高。",user-stars,,0
波伏瓦访谈录,36781568,看完心情非常复杂，为西蒙娜·波伏瓦的睿智和清醒而激动，对几乎每一个观点都感同身受。爱丽丝·施瓦泽的提问切口和引申方向都非常好。但也意识到，从爱丽丝与西蒙娜的第一次访谈至今，半个世纪过去了，西蒙娜提到的女性面临的不平等，没有一项是彻底得到解决的。比如女性掌权者仍然太少，辛苦而待遇不高的职业主要由女性从事，不产生剩余价值的家务劳动主要由女性承担，社会性母职绑架严重阻碍女性的事业和社交等等。在更深层次上，几乎所有的普世价值以及诸多的理论体系，都是基于男性视角，为男性对女性群体的分化和打压提供了极大便利。现有的家庭结构不瓦解，男性对女性的压迫就不会结束。虽然按照联合国秘书长的说法，实现性别平等还需要300年，但每一代女性都应当尽到自己的责任，这样女性才能一代一代、一点一滴，向更加平等自由的世界进发。,user-stars,,0
